Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,avgAQI
2000-01-01,2000,1,1,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.016529,0.028,10,26,1.3,3.0,6,34.0,0.0,0.0,0,0.0,25.869565,41.0,23,39,24.75
2000-01-02,2000,1,2,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.030706,0.04,7,37,0.441667,0.8,2,9.0,0.0,0.0,0,0.0,13.086957,32.0,0,30,19.0
2000-01-03,2000,1,3,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.012235,0.023,9,21,1.558333,3.7,23,42.0,0.434783,2.0,19,3.0,43.0,73.0,21,71,34.25
2000-01-04,2000,1,4,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.0075879999999999,0.013,8,12,3.2,4.4,2,50.0,0.8695649999999999,3.0,8,4.0,46.913043,70.0,9,68,33.5
2000-01-05,2000,1,5,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.021176,0.032,18,30,2.1375,3.4,11,39.0,0.5217390000000001,4.0,9,6.0,46.130435,145.0,9,109,46.0
2000-01-06,2000,1,6,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.007412,0.013,8,12,1.6541669999999995,2.9,23,33.0,0.565217,3.0,7,4.0,46.956522,66.0,14,64,28.25
2000-01-07,2000,1,7,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.005294,0.0069999999999999,7,6,3.0708330000000004,5.2,23,58.0,2.086957,5.0,16,7.0,66.95652199999999,124.0,20,105,44.0
2000-01-08,2000,1,8,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.007176,0.014,9,13,3.645833,6.1,3,67.0,0.695652,3.0,0,4.0,58.826087,79.0,0,78,40.5
2000-01-09,2000,1,9,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.005824,0.011,8,10,2.775,4.2,4,48.0,1.2608700000000002,8.0,14,11.0,63.565217,84.0,17,83,38.0
2000-01-10,2000,1,10,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.006,0.011,8,10,2.9125,3.6,9,41.0,0.782609,3.0,9,4.0,65.304348,94.0,13,94,37.25
2000-01-11,2000,1,11,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.005588,0.012,8,11,2.483333,3.2,6,36.0,0.130435,2.0,5,3.0,51.304348,74.0,12,72,30.5
2000-01-12,2000,1,12,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.006529,0.013,8,12,1.7666669999999998,2.8,23,32.0,1.6521740000000005,5.0,9,7.0,50.043478,79.0,15,78,32.25
2000-01-13,2000,1,13,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.0075879999999999,0.013,9,12,3.1375,4.0,9,45.0,2.913043,4.0,5,6.0,54.913043,92.0,10,91,38.5
2000-01-14,2000,1,14,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.007059,0.011,11,10,3.0875,4.1,23,47.0,3.652174,6.0,18,9.0,53.695652,102.0,11,101,41.75
2000-01-15,2000,1,15,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.0068819999999999,0.013,8,12,2.525,4.3,0,49.0,4.26087,7.0,21,10.0,55.695652,83.0,19,82,38.25
2000-01-16,2000,1,16,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.005824,0.009,7,8,1.558333,2.4,23,27.0,3.3043480000000005,5.0,0,7.0,49.478261,67.0,0,65,26.75
2000-01-17,2000,1,17,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.002,0.002,7,2,3.045833,4.4,23,50.0,3.0,4.0,0,6.0,43.0,55.0,11,52,27.5
2000-01-18,2000,1,18,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.009,0.018,9,17,2.0083330000000004,4.3,0,49.0,2.0,3.0,0,4.0,27.043478000000004,42.0,20,40,27.5
2000-01-19,2000,1,19,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.008824,0.016,9,15,1.7166669999999995,3.0,10,34.0,1.913043,4.0,8,6.0,29.782609000000004,59.0,10,56,27.75
2000-01-20,2000,1,20,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.005294,0.01,8,9,1.429167,2.3,9,26.0,2.347826,5.0,11,7.0,34.73913,61.0,14,58,25.0
2000-01-21,2000,1,21,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.0074709999999999,0.014,9,13,0.8875,1.6,23,18.0,1.6521740000000005,3.0,15,4.0,32.043478,40.0,17,38,18.25
2000-01-22,2000,1,22,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.0064709999999999,0.012,9,11,1.529167,2.1,2,24.0,1.869565,3.0,5,4.0,40.652174,50.0,16,47,21.5
2000-01-23,2000,1,23,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.005706,0.01,8,9,1.983333,2.7,7,31.0,1.956522,3.0,5,4.0,37.173913,51.0,10,48,23.0
2000-01-24,2000,1,24,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.0068819999999999,0.011,10,10,1.816667,2.6,11,30.0,1.956522,3.0,8,4.0,32.73913,72.0,11,70,28.5
2000-01-25,2000,1,25,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.005765,0.01,8,9,0.945833,1.7,0,19.0,1.086957,2.0,0,3.0,27.347826,34.0,17,32,15.75
2000-01-26,2000,1,26,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.013353,0.029,9,27,0.775,2.0,23,23.0,1.391304,3.0,21,4.0,26.26087,41.0,19,39,23.25
2000-01-27,2000,1,27,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.007824,0.015,8,14,2.475,3.4,9,39.0,2.652174,4.0,5,6.0,45.608696,64.0,17,62,30.25
2000-01-28,2000,1,28,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.010059,0.02,9,19,3.020833,4.5,9,51.0,3.0,5.0,9,7.0,51.478261,79.0,10,78,38.75
2000-01-29,2000,1,29,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.015529,0.023,12,21,2.0875,3.9,2,44.0,2.608696,6.0,15,9.0,43.043478,60.0,16,57,32.75
2000-01-30,2000,1,30,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.013824,0.024,9,22,0.841667,1.0,5,11.0,1.2608700000000002,3.0,5,4.0,35.086957,44.0,0,42,19.75
2000-01-31,2000,1,31,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.008118,0.015,9,14,0.9,1.8,23,20.0,1.478261,3.0,20,4.0,34.434783,50.0,18,47,21.25
2000-02-01,2000,2,1,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.011235,0.022,10,20,2.091667,3.3,23,38.0,2.521739,6.0,5,9.0,42.782609,60.0,18,57,31.0
2000-02-02,2000,2,2,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.012294,0.025,10,23,2.554167,4.2,2,48.0,2.869565,4.0,0,6.0,44.217391,58.0,10,55,33.0
2000-02-03,2000,2,3,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.016353,0.033,10,31,2.225,3.4,9,39.0,2.956522,5.0,7,7.0,45.434783,77.0,9,76,38.25
2000-02-04,2000,2,4,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.009059,0.02,9,19,1.529167,1.9,2,22.0,2.4347830000000004,4.0,5,6.0,45.478261,54.0,7,51,24.5
2000-02-05,2000,2,5,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.014235,0.028,10,26,1.7958330000000002,2.6,8,30.0,2.130435,3.0,0,4.0,38.434783,59.0,9,56,29.0
2000-02-06,2000,2,6,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.018529,0.039,10,36,1.291667,1.6,2,18.0,1.304348,2.0,5,3.0,38.869565,60.0,17,57,28.5
2000-02-07,2000,2,7,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.012059,0.024,9,22,2.308333,3.1,23,35.0,2.043478,4.0,21,6.0,58.086957,83.0,22,82,36.25
2000-02-08,2000,2,8,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.004824,0.0069999999999999,7,6,2.483333,3.4,1,39.0,2.391304,4.0,5,6.0,54.695652,79.0,13,78,32.25
2000-02-09,2000,2,9,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.013765,0.026,10,24,1.4875,2.2,9,25.0,1.782609,6.0,9,9.0,37.043478,54.0,8,51,27.25
2000-02-10,2000,2,10,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.014118,0.022,12,20,0.833333,1.0,0,11.0,0.8695649999999999,2.0,5,3.0,31.956522,42.0,2,40,18.5
2000-02-11,2000,2,11,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.018882,0.025,10,23,0.8125,1.1,10,13.0,0.782609,2.0,5,3.0,31.73913,46.0,19,43,20.5
2000-02-12,2000,2,12,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.020647,0.037,9,34,0.5375,0.7,0,8.0,0.5217390000000001,1.0,0,1.0,21.478261,38.0,0,36,19.75
2000-02-13,2000,2,13,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.014,0.02,7,19,0.675,0.9,2,10.0,0.304348,1.0,0,1.0,26.478261,36.0,2,34,16.0
2000-02-14,2000,2,14,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.009647,0.016,11,15,0.641667,0.9,11,10.0,0.695652,1.0,2,1.0,23.26087,29.0,21,27,13.25
2000-02-15,2000,2,15,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.007882,0.014,8,13,1.295833,2.2,23,25.0,1.478261,3.0,5,4.0,35.913043,49.0,18,46,22.0
2000-02-16,2000,2,16,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.010765,0.016,12,15,1.470833,2.6,2,30.0,1.2608700000000002,4.0,8,6.0,35.73913,44.0,23,42,23.25
2000-02-17,2000,2,17,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.012706,0.023,11,21,1.304167,1.8,11,20.0,1.2608700000000002,2.0,0,3.0,39.608696,55.0,12,52,24.0
2000-02-18,2000,2,18,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.014294,0.026,10,24,1.6541669999999995,2.6,23,30.0,1.608696,3.0,7,4.0,36.043478,51.0,18,48,26.5
2000-02-19,2000,2,19,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.023,0.041,10,38,1.9708330000000005,3.2,2,36.0,1.565217,4.0,9,6.0,36.391304,64.0,9,62,35.5
2000-02-20,2000,2,20,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.037,0.043,19,40,0.520833,1.2,0,14.0,0.478261,1.0,0,1.0,13.347826,38.0,0,36,22.75
2000-02-21,2000,2,21,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.011706,0.027,7,25,0.516667,1.3,23,15.0,0.8260870000000001,1.0,3,1.0,28.826087,44.0,17,42,20.75
2000-02-22,2000,2,22,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.008471,0.014,10,13,1.495833,2.0,7,23.0,1.434783,5.0,5,7.0,37.086957,48.0,14,45,22.0
2000-02-23,2000,2,23,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.011588,0.021,10,19,1.175,1.8,21,20.0,0.8260870000000001,3.0,9,4.0,34.869565,45.0,18,42,21.25
2000-02-24,2000,2,24,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.019471,0.038,9,35,1.075,1.8,0,20.0,0.565217,2.0,5,3.0,28.0,45.0,8,42,25.0
2000-02-25,2000,2,25,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.010882,0.021,9,19,0.958333,1.4,23,16.0,0.8260870000000001,2.0,16,3.0,37.347826,47.0,20,44,20.5
2000-02-26,2000,2,26,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.017941,0.036,10,33,1.770833,2.6,6,30.0,1.304348,2.0,0,3.0,37.826087,64.0,18,62,32.0
2000-02-27,2000,2,27,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.014647,0.023,10,21,1.633333,3.3,4,38.0,1.086957,2.0,0,3.0,33.826087,46.0,0,43,26.25
2000-02-28,2000,2,28,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.017059,0.036,10,33,1.104167,1.7,9,19.0,1.130435,2.0,5,3.0,30.304348,46.0,19,43,24.5
2000-02-29,2000,2,29,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.015471,0.026,10,24,1.6875,2.6,8,30.0,1.565217,3.0,8,4.0,35.304348,47.0,8,44,25.5
2000-03-01,2000,3,1,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.016765,0.032,10,30,1.1375,1.6,23,18.0,1.173913,2.0,5,3.0,35.478261,52.0,19,49,25.0
2000-03-02,2000,3,2,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.016471,0.032,10,30,1.916667,2.9,8,33.0,1.7391299999999998,3.0,6,4.0,43.869565,64.0,13,62,32.25
2000-03-03,2000,3,3,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.020059,0.028,9,26,0.933333,1.2,0,14.0,1.304348,2.0,0,3.0,35.826087,45.0,0,42,21.25
2000-03-04,2000,3,4,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.033353,0.04,13,37,0.716667,1.0,8,11.0,0.434783,1.0,5,1.0,27.608696,40.0,1,38,21.75
2000-03-05,2000,3,5,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.027471,0.041,10,38,0.4375,0.6,0,7.0,0.26087,1.0,5,1.0,15.826087,42.0,20,40,21.5
2000-03-06,2000,3,6,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.018353,0.036,9,33,0.783333,1.9,23,22.0,1.086957,3.0,23,4.0,31.347826,46.0,19,43,25.5
2000-03-07,2000,3,7,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.017765,0.024,10,22,1.979167,3.2,6,36.0,1.695652,5.0,5,7.0,33.608696,50.0,8,47,28.0
2000-03-08,2000,3,8,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.018235,0.031,11,29,0.6875,1.1,23,13.0,1.0,2.0,23,3.0,26.652174,41.0,20,39,21.0
2000-03-09,2000,3,9,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.023471,0.041,10,38,1.308333,2.2,8,25.0,1.695652,4.0,11,6.0,28.565217,42.0,21,40,27.25
2000-03-10,2000,3,10,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.019588,0.041,10,38,1.6375,2.5,8,28.0,2.173913,4.0,6,6.0,39.565217,61.0,18,58,32.5
2000-03-11,2000,3,11,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.022412,0.045,10,42,1.841667,3.2,2,36.0,1.565217,3.0,0,4.0,40.130435,60.0,18,57,34.75
2000-03-12,2000,3,12,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.025824,0.053,9,49,1.4875,2.3,1,26.0,2.173913,4.0,21,6.0,44.434783,77.0,21,76,39.25
2000-03-13,2000,3,13,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.018059,0.034,9,31,1.329167,1.9,23,22.0,1.6521740000000005,3.0,22,4.0,52.130435,69.0,18,67,31.0
2000-03-14,2000,3,14,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.022353,0.046,10,43,2.029167,2.7,23,31.0,2.217391,4.0,5,6.0,67.95652199999999,106.0,20,102,45.5
2000-03-15,2000,3,15,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.028412,0.048,10,44,1.916667,3.0,1,34.0,2.521739,9.0,8,13.0,68.608696,86.0,18,85,44.0
2000-03-16,2000,3,16,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.030941,0.044,10,41,1.266667,1.7,0,19.0,1.347826,3.0,19,4.0,50.478261,75.0,18,73,34.25
2000-03-17,2000,3,17,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.024353,0.047,10,44,1.116667,2.3,23,26.0,1.521739,3.0,20,4.0,49.391304,82.0,18,81,38.75
2000-03-18,2000,3,18,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.033294,0.065,10,84,1.6833330000000002,2.5,1,28.0,2.217391,3.0,1,4.0,60.130435,103.0,22,101,54.25
2000-03-19,2000,3,19,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.04,0.077,10,122,1.7,2.6,3,30.0,2.26087,4.0,13,6.0,51.478261,95.0,0,95,63.25
2000-03-20,2000,3,20,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.047824,0.062,23,74,0.583333,0.8,6,9.0,0.782609,3.0,5,4.0,23.26087,43.0,0,41,32.0
2000-03-21,2000,3,21,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.030647,0.053,8,49,0.479167,1.0,23,11.0,0.173913,1.0,18,1.0,24.130435,55.0,20,52,28.25
2000-03-22,2000,3,22,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.03,0.054,10,50,1.3,1.9,8,22.0,1.304348,7.0,8,10.0,44.695652,65.0,8,63,36.25
2000-03-23,2000,3,23,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.028235,0.051,10,47,1.254167,1.5,2,17.0,1.478261,3.0,5,4.0,46.652174,59.0,19,56,31.0
2000-03-24,2000,3,24,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.026471,0.046,10,43,1.270833,1.6,8,18.0,1.043478,2.0,5,3.0,44.608696,69.0,12,67,32.75
2000-03-25,2000,3,25,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.035176,0.058,11,61,0.9125,1.4,2,16.0,0.8260870000000001,2.0,5,3.0,32.608696,47.0,0,44,31.0
2000-03-26,2000,3,26,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.037765,0.067,10,90,1.0625,1.5,7,17.0,1.043478,2.0,5,3.0,36.826087,52.0,23,49,39.75
2000-03-27,2000,3,27,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.030353,0.044,10,41,0.9125,1.1,10,13.0,1.7391299999999998,3.0,5,4.0,40.521739,51.0,1,48,26.5
2000-03-28,2000,3,28,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.032588,0.049,10,45,0.604167,0.7,0,8.0,0.478261,2.0,5,3.0,30.0,48.0,21,45,25.25
2000-03-29,2000,3,29,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.035118,0.052,11,48,0.791667,0.9,7,10.0,0.608696,5.0,8,7.0,35.652174,51.0,22,48,28.25
2000-03-30,2000,3,30,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.029941,0.053,9,49,1.058333,1.4,8,16.0,0.0,0.0,0,0.0,42.043478,61.0,19,58,30.75
2000-03-31,2000,3,31,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.046824,0.062,10,74,0.766667,1.6,1,18.0,0.0,0.0,0,0.0,30.652174,55.0,1,52,36.0
2000-04-01,2000,4,1,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.046,0.072,10,105,0.4375,0.7,0,8.0,0.0,0.0,0,0.0,18.652174,58.0,23,55,42.0
2000-04-02,2000,4,2,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.041235,0.073,10,108,1.129167,1.8,7,20.0,0.086957,1.0,13,1.0,41.0,59.0,0,56,46.25
2000-04-03,2000,4,3,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.033882,0.065,10,84,1.1875,1.5,11,17.0,0.0,0.0,0,0.0,51.086957,73.0,19,71,43.0
2000-04-04,2000,4,4,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.032647,0.06,10,67,1.791667,2.6,9,30.0,0.086957,2.0,5,3.0,59.043478,103.0,9,101,50.25
2000-04-05,2000,4,5,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.023353,0.038,10,35,1.295833,1.6,11,18.0,0.130435,1.0,5,1.0,49.26087,60.0,0,57,27.75
2000-04-06,2000,4,6,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.033588,0.049,11,45,0.875,1.0,0,11.0,0.0,0.0,0,0.0,39.086957,50.0,19,47,25.75
2000-04-07,2000,4,7,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.029176,0.052,10,48,0.983333,1.3,20,15.0,0.0,0.0,0,0.0,47.695652,73.0,16,71,33.5
2000-04-08,2000,4,8,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.038941,0.076,10,119,1.429167,2.1,8,24.0,0.043478,1.0,5,1.0,45.521739,68.0,8,66,52.5
2000-04-09,2000,4,9,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.032941,0.058,10,61,0.8625,1.1,1,13.0,0.043478,1.0,12,1.0,33.260870000000004,48.0,10,45,30.0
2000-04-10,2000,4,10,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.025118,0.045,10,42,1.025,1.7,23,19.0,0.0,0.0,0,0.0,45.652174,66.0,19,64,31.25
2000-04-11,2000,4,11,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.029235,0.053,10,49,1.825,2.1,8,24.0,0.173913,2.0,5,3.0,64.478261,92.0,11,91,41.75
2000-04-12,2000,4,12,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.035235,0.067,10,90,1.7166669999999995,2.3,8,26.0,0.0,0.0,0,0.0,56.913043,99.0,11,99,53.75
2000-04-13,2000,4,13,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.035353,0.046,11,43,1.308333,1.9,10,22.0,0.086957,1.0,7,1.0,44.608696,94.0,10,94,40.0
2000-04-14,2000,4,14,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.026412,0.042,9,39,0.475,0.6,9,7.0,0.0,0.0,0,0.0,20.347826,39.0,22,37,20.75
2000-04-15,2000,4,15,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.032118,0.046,10,43,0.570833,0.8,1,9.0,0.0,0.0,0,0.0,21.956522,36.0,0,34,21.5
2000-04-16,2000,4,16,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.039941,0.052,9,48,0.4625,0.5,0,6.0,0.0,0.0,0,0.0,18.347826,30.0,6,28,20.5
2000-04-17,2000,4,17,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.020353,0.025,9,23,0.654167,1.1,21,13.0,0.0,0.0,0,0.0,29.086957,44.0,18,42,19.5
2000-04-18,2000,4,18,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.035529,0.057,9,58,0.6,1.0,0,11.0,0.0,0.0,0,0.0,21.826087,42.0,7,40,27.25
2000-04-19,2000,4,19,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.027824,0.049,10,45,0.891667,1.3,23,15.0,0.0,0.0,0,0.0,34.652174,57.0,20,54,28.5
2000-04-20,2000,4,20,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.034647,0.068,10,93,1.504167,2.2,9,25.0,0.0,0.0,0,0.0,46.521739,74.0,9,72,47.5
2000-04-21,2000,4,21,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.038176,0.048,10,44,0.816667,1.3,0,15.0,0.0,0.0,0,0.0,32.652174,60.0,0,57,29.0
2000-04-22,2000,4,22,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.037059,0.058,11,61,0.491667,0.7,23,8.0,0.0,0.0,0,0.0,19.695652,43.0,23,41,27.5
2000-04-23,2000,4,23,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.039176,0.069,10,97,0.766667,1.1,5,13.0,0.0,0.0,0,0.0,27.782609000000004,45.0,21,42,38.0
2000-04-24,2000,4,24,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.031176,0.061,9,71,1.091667,1.3,6,15.0,0.0,0.0,0,0.0,47.956522,71.0,13,69,38.75
2000-04-25,2000,4,25,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.038529,0.078,10,126,1.4625,2.0,23,23.0,0.0,0.0,0,0.0,62.086957,91.0,18,90,59.75
2000-04-26,2000,4,26,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.052647,0.097,10,179,1.65,2.1,0,24.0,0.0,0.0,0,0.0,63.608696,107.0,22,102,76.25
2000-04-27,2000,4,27,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.05,0.076,10,119,1.3875,2.0,9,23.0,0.652174,7.0,5,10.0,52.73913,89.0,0,88,60.0
2000-04-28,2000,4,28,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.043176,0.05,11,46,0.675,0.8,0,9.0,0.043478,1.0,5,1.0,30.391304,47.0,9,44,25.0
2000-04-29,2000,4,29,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.034588,0.067,10,90,0.654167,1.4,23,16.0,0.0,0.0,0,0.0,34.217391,70.0,20,68,43.5
2000-04-30,2000,4,30,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.041294,0.0819999999999999,10,140,1.3375,2.1,4,24.0,0.0,0.0,0,0.0,42.869565,76.0,19,74,59.5
2000-05-01,2000,5,1,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.038588,0.076,10,119,1.570833,1.9,6,22.0,0.043478,1.0,23,1.0,60.0,90.0,20,89,57.75
2000-05-02,2000,5,2,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.035941,0.069,10,97,1.483333,1.9,11,22.0,0.173913,1.0,0,1.0,61.173913,82.0,9,81,50.25
2000-05-03,2000,5,3,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.036941,0.071,10,101,1.133333,1.4,11,16.0,0.217391,2.0,8,3.0,50.826087,73.0,20,71,47.75
2000-05-04,2000,5,4,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.060059,0.076,11,119,1.0125,1.3,0,15.0,0.043478,1.0,0,1.0,42.043478,57.0,10,54,47.25
2000-05-05,2000,5,5,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.042294,0.065,12,84,0.85,1.1,14,13.0,0.0,0.0,0,0.0,36.347826,58.0,23,55,38.0
2000-05-06,2000,5,6,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.048118,0.079,11,129,0.7375,0.9,0,10.0,0.086957,1.0,3,1.0,34.565217,55.0,0,52,48.0
2000-05-07,2000,5,7,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.034706,0.066,9,87,0.679167,0.9,2,10.0,0.086957,1.0,5,1.0,30.26087,57.0,0,54,38.0
2000-05-08,2000,5,8,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,0.022059,0.041,10,38,0.616667,0.9,21,10.0,0.043478,1.0,5,1.0,25.130435,35.0,20,33,20.5
